DTM	RACMO_EH5_P
1984-10-15	14.9723858480704
1984-11-15	36.032186686206
1984-12-15	45.2116490771883
1985-01-15	13.2764257176222
1985-02-15	12.937252572783
1985-03-15	31.2097703476345
1985-04-15	71.1296869370913
1985-05-15	75.4798940543477
1985-06-15	27.8974861633966
1985-07-15	52.2070090238864
1985-08-15	69.1284351705876
1985-09-15	15.5688846862445
1985-10-15	12.3457901343446
1985-11-15	61.0283890136525
1985-12-15	17.8868926535164
1986-01-15	36.6854764371913
1986-02-15	26.2651663487236
1986-03-15	13.4755953126449
1986-04-15	54.4845741609151
1986-05-15	60.2581926288365
1986-06-15	69.3350183718753
1986-07-15	33.9558242371121
1986-08-15	51.0400405888366
1986-09-15	10.3892374382539
1986-10-15	26.2447829539365
1986-11-15	35.0379077282466
1986-12-15	7.17814349722763
1987-01-15	23.4595880508327
1987-02-15	45.4698289933498
1987-03-15	49.2179162921708
1987-04-15	67.2922330043487
1987-05-15	34.9581807896497
1987-06-15	46.2353611144204
1987-07-15	130.993035791229
1987-08-15	38.2463555827039
1987-09-15	18.5154599761773
1987-10-15	12.9054998228727
1987-11-15	29.8595455299411
1987-12-15	22.4968980418135
1988-01-15	25.6883504588777
1988-02-15	17.6710971648051
1988-03-15	34.6381027947498
1988-04-15	33.8853370570685
1988-05-15	51.0813328260653
1988-06-15	54.4750546701299
1988-07-15	69.2477846461575
1988-08-15	72.1989639096431
1988-09-15	112.892005619924
1988-10-15	5.91768802367968
1988-11-15	39.2651351776711
1988-12-15	38.7852478103692
1989-01-15	27.6091688258189
1989-02-15	20.5170950358349
1989-03-15	1.8067422519481
1989-04-15	58.2357618716051
1989-05-15	111.957770842365
1989-06-15	69.0362753020751
1989-07-15	98.1368013768164
1989-08-15	57.9292605313125
1989-09-15	19.0174322390074
1989-10-15	31.9049221578206
1989-11-15	62.6559671390106
1989-12-15	3.85974478220559
1990-01-15	16.7797844452428
1990-02-15	34.1470329708721
1990-03-15	41.6934978386768
1990-04-15	39.5762614963781
1990-05-15	101.129608130139
1990-06-15	143.999976784413
1990-07-15	16.3630160439012
1990-08-15	89.0261837159126
1990-09-15	25.8195683556003
1990-10-15	21.3552702609199
1990-11-15	40.2811046004209
1990-12-15	36.2397700929744
1991-01-15	25.1939230819204
1991-02-15	34.4518881259611
1991-03-15	11.5485959653469
